time_mecab,time_okt,time_kkma
41.68568039,21.59062505,119.9154844
41.6886754,21.59162331,119.9264524
41.69166327,21.59361768,119.93543
41.69464779,21.5956111,119.9444039
41.69665861,21.5966115,119.9533811
41.69965863,21.59860396,119.9623566
41.70262694,21.60059857,119.9723368
41.70561862,21.60159588,119.9813054
41.70761442,21.6035912,119.9912806
41.71160436,21.6055851,120.0002544
41.7145946,21.60758352,120.0092304
41.71758652,21.60857701,120.023195
41.72058249,21.61057186,120.0351779
41.72357035,21.6125679,120.045135
41.7265625,21.61356425,120.0541108
41.72955489,21.61555839,120.0630882
41.73255515,21.617553,120.0720623
41.73658395,21.61955214,120.0810411
41.73957157,21.62054634,120.0900183
41.74256396,21.62254024,120.0999875
41.74555564,21.62453461,120.1089644
41.74854922,21.62648726,120.1179402
41.75154066,21.6284821,120.1269178
41.7544539,21.63047695,120.1368892
41.75752473,21.63251305,120.1468625
41.76047587,21.63450766,120.1568365
41.76350737,21.63650346,120.1668105
41.7665019,21.63750315,120.1757855
41.7694881,21.63949513,120.1847615
41.77247548,21.64148879,120.1947377
41.77546167,21.64348316,120.2037101
41.77946043,21.64448237,120.2126875
41.7824564,21.64647579,120.2266524
41.78544497,21.64847088,120.236623
41.78843617,21.65046501,120.2465975
41.79242563,21.65146184,120.2555718
41.7944417,21.6534574,120.2645476
41.7984271,21.65545273,120.2745209
41.80140758,21.65744615,120.2844946
41.80439496,21.65844345,120.2934704
41.80738568,21.6604383,120.3024483
41.81036973,21.66243291,120.3124194
41.81336451,21.66343117,120.3213971
41.81635404,21.66542506,120.3303747
41.81835127,21.66741943,120.3393481
41.82134342,21.67031217,120.3503249
41.82433271,21.67235088,120.3592944
41.82732558,21.67434525,120.3692689
41.82931042,21.67634153,120.3782468
41.83231115,21.67733717,120.3882167
41.83530331,21.67933512,120.3971927
41.83831954,21.6813283,120.407166
41.84128881,21.68232369,120.4201977
41.84428215,21.6843183,120.4302149
41.84727383,21.68631268,120.439189
41.85026622,21.68831205,120.4491627
41.85225916,21.68930745,120.4591353
41.85525465,21.69129992,120.4691088
41.85824418,21.69329786,120.4780869
41.86123395,21.69429159,120.4870601
41.86422586,21.69628811,120.4960368
41.86622357,21.69828129,120.5060108
41.86921549,21.70027757,120.5149889
41.87220526,21.70127678,120.523962
41.8751967,21.70326805,120.533936
41.87819314,21.70526433,120.5429108
41.88018417,21.70625949,120.551887
41.88317704,21.70826006,120.5618613
41.88613605,21.71024942,120.5718341
41.89015985,21.7122438,120.5808101
41.89314866,21.71324325,120.5907834
41.8961072,21.71519423,120.5997601
41.89913344,21.71718979,120.6087391
41.90209079,21.71922469,120.6217027
41.9051168,21.72122192,120.6316736
41.90711141,21.72221661,120.640651
41.91010761,21.72417068,120.6496265
41.913095,21.7262063,120.6586015
41.91608739,21.72816968,120.6695747
41.91907978,21.73015523,120.6795537
41.92107487,21.73216271,120.6885214
41.92406654,21.7341857,120.6984949
41.9270575,21.73617983,120.7074709
41.93004966,21.73819399,120.7174466
41.93205047,21.73918438,120.7264199
41.93505454,21.74116683,120.7363944
41.93802905,21.74316049,120.7453692
41.94102311,21.74511409,120.7543459
41.94401264,21.74615264,120.7633214
41.94700527,21.74814844,120.7742922
41.94900155,21.75014186,120.783268
41.95199203,21.75114036,120.7922442
41.95498323,21.7531364,120.802217
41.95797467,21.75512958,120.811193
41.96097064,21.75612807,120.8251569
41.96296239,21.75812101,120.8341317
41.96595812,21.76011562,120.8431084
41.96894646,21.76210999,120.8520899
41.97193789,21.76410675,120.8620574
41.97492981,21.76510596,120.8710358
41.97692561,21.767097,120.8810074
41.97991037,21.76909351,120.8909814
41.98288679,21.77008891,120.8999584
41.98590279,21.77208543,120.9089344
41.98903847,21.77407813,120.9179091
41.99210453,21.77607298,120.9278815
41.99506187,21.77707243,120.9368577
41.99808598,21.77906489,120.9458337
42.00107765,21.78106284,120.9548092
42.00406766,21.78305459,120.9637859
42.00706625,21.78405142,120.9737587
42.01005173,21.78605199,120.9837363
42.0130496,21.78804255,120.9937053
42.01503897,21.79003572,121.0026815
42.01803184,21.79103279,121.0126548
42.0210228,21.79302788,121.0264876
42.02402234,21.79502201,121.0364647
42.02607822,21.79602122,121.0454366
42.02900386,21.79801416,121.0544131
42.03199363,21.80000877,121.0643885
42.03498936,21.80200458,121.0733621
42.03698683,21.80300093,121.0823376
42.03997278,21.8049953,121.0933084
42.04296422,21.80699062,121.1022844
42.04596686,21.80798841,121.1122599
42.04894972,21.80998254,121.1212337
42.05194116,21.81197667,121.1302125
42.05493188,21.81397176,121.1401873
42.05692673,21.81496906,121.1491592
42.0599184,21.81696582,121.1581352
42.06291699,21.81895804,121.1671116
42.06586862,21.81995749,121.1770842
42.0688951,21.8219502,121.1860604
42.07188725,21.82394481,121.1970994
42.07387757,21.82593966,121.2070723
42.07687354,21.82694221,121.2160487
42.07986522,21.8298943,121.2297056
42.08285737,21.83189368,121.2396786
42.08584929,21.83391857,121.2486556
42.08883238,21.83491611,121.2576315
42.09183502,21.83691669,121.2676041
42.09482574,21.8389051,121.2765799
42.09783697,21.84090161,121.2855597
42.10081005,21.84289551,121.2955365
42.10380125,21.84389305,121.3055027
42.10679317,21.8458879,121.3154867
42.10878849,21.84788299,121.3244519
42.1117816,21.8498776,121.3344257
42.11478949,21.85087538,121.3434012
42.11776376,21.85287094,121.3523769
42.12075591,21.85486484,121.3623521
42.1227448,21.85586429,121.3713262
42.12573862,21.85785437,121.380302
42.12873483,21.85985041,121.3892787
42.1317265,21.86184573,121.3982549
42.13371134,21.86284137,121.4092479
42.1367135,21.86483765,121.4191983
42.13970518,21.86683106,121.4331615
42.14269733,21.86983132,121.4421389
42.14568973,21.87187243,121.4511189
42.14868164,21.87386703,121.4610868
42.15067863,21.87486434,121.470063
42.15370512,21.87685871,121.4790382
42.15665984,21.87885499,121.4890118
42.15965176,21.87985086,121.4979897
42.16264391,21.88184309,121.507961
42.16464067,21.88383842,121.5179415
42.16762257,21.88583446,121.5279083
42.17062283,21.88683367,121.5378828
42.17361641,21.88882446,121.5468571
42.17660689,21.89081979,121.5568302
42.17959929,21.89281368,121.5658066
42.1816628,21.89481425,121.5747821
42.18458509,21.8958056,121.5837579
42.18757796,21.89780092,121.5927339
42.19156623,21.89979553,121.601712
42.19455862,21.90179205,121.6106865
42.19755268,21.90279055,121.6206594
42.20050883,21.90478206,121.6356196
42.2025373,21.90677881,121.6445956
42.20553493,21.90777373,121.6535723
42.20852208,21.90976882,121.6635449
42.21151352,21.91176367,121.6725214
42.21450496,21.91375852,121.6824942
42.21650052,21.91475749,121.6914701
42.21949673,21.91675067,121.7004468
42.22248387,21.91874814,121.7104192
42.2254765,21.91974163,121.7193954
42.22747135,21.92173672,121.730324
42.23046255,21.92373109,121.7403395
42.23345423,21.92572784,121.7503126
42.23644686,21.92672682,121.7592947
42.23843908,21.92871857,121.7682648
42.2414341,21.9306736,121.7783468
42.2444253,21.93270755,121.787322
42.24741697,21.93470263,121.7963035
42.25040936,21.93669653,121.8052745
42.25340295,21.93869328,121.8152533
42.25539565,21.93968844,121.8242238
42.2583878,21.94168377,121.8391836
42.26138186,21.9436779,121.8491607
42.26437187,21.94467568,121.8581331
42.26636887,21.94662833,121.8681061
42.26936269,21.94866562,121.8770831
42.27235126,21.95066261,121.8860581
42.27534223,21.95161486,121.8950341
42.27732038,21.95365119,121.9050112
42.28032899,21.9556458,121.9139841
42.28332138,21.95764232,121.9229608
42.28632379,21.95864129,121.931937
42.28931856,21.96063304,121.9429073
42.29226327,21.96262932,121.9518864
42.29528952,21.96462226,121.9618559
42.29826498,21.96562099,121.9708312
42.30127501,21.9676137,121.9798074
42.30424953,21.96960878,121.9897845
42.30725837,21.97060823,121.9987569
42.30925608,21.97260022,122.0077329
42.31324172,21.97459865,122.0177062
42.31623316,21.97658968,122.0315933
42.31922531,21.97758794,122.04057
42.32221699,21.97958159,122.0515411
42.32421446,21.98157859,122.0605161
42.32720733,21.98357153,122.0704899
42.3301959,21.9845686,122.0794692
42.33219171,21.98656368,122.0884411
42.33519387,21.9885602,122.0984161
42.3381741,21.98955703,122.1083879
42.34116673,21.99150801,122.1183619
42.34316182,21.99354434,122.1273377
42.34615278,21.99454403,122.1363139
42.34914708,21.99653625,122.1452899
42.35210299,21.99853134,122.1562605
42.35517359,22.00052547,122.1652355
42.35816574,22.00152326,122.174212
42.36110139,22.0035758,122.1841862
42.36415243,22.00561738,122.1931612
42.36714101,22.00760913,122.2021415
42.37013292,22.00960398,122.2121143
42.37312555,22.01060104,122.2210865
42.37611675,22.01259708,122.2350552
42.37910891,22.01459026,122.2450233
42.38210154,22.01558733,122.2540002
42.38510513,22.01758409,122.2649693
42.38809109,22.01957655,122.2739496
42.39203811,22.02157331,122.2829211
42.3960011,22.0225687,122.2918973
42.39901161,22.02456331,122.3018703
42.40196991,22.02655864,122.3108468
42.40496135,22.02755594,122.3198223
42.40798831,22.02955341,122.3287985
42.41097975,22.03254199,122.3387728
42.41397238,22.03354144,122.3487451
42.41696429,22.03648996,122.3577244
42.41895819,22.03753233,122.3676536
42.42195034,22.03952312,122.3776672
42.42494226,22.04151845,122.387641
42.42693782,22.04347086,122.3966165
42.42992997,22.0445118,122.40659
42.43292141,22.04650545,122.4155657
42.4359138,22.04849911,122.425545
42.43790603,22.05045223,122.4393954
42.44090033,22.0514915,122.4483714
42.44389224,22.05348611,122.4573474
42.44688368,22.05548048,122.4673207
42.448879,22.05747724,122.4772987
42.45187044,22.05847239,122.487268
42.45586014,22.06046724,122.4962432
42.45785451,22.0639329,122.5052204
42.46084857,22.06597304,122.5151932
42.4638381,22.06796598,122.5241697
42.46683025,22.06996036,122.5331492
42.46882606,22.07096004,122.5421221
42.47181773,22.0729537,122.5510967
42.47480845,22.0749507,122.5600731
42.47798419,22.07594466,122.5700467
42.48002219,22.07794261,122.580019
42.4830153,22.07993364,122.589951
42.4860065,22.08093429,122.5989699
42.48899126,22.08301258,122.6090164
42.49098325,22.08500695,122.6179941
42.49397731,22.08700299,122.6279671
42.49693561,22.08800173,122.6409314
42.49992728,22.08999348,122.6509039
42.50295401,22.09198952,122.6598871
42.50591207,22.09298563,122.6688569
42.50893784,22.09498143,122.6788306
42.51192999,22.09697485,122.6888032
42.51489019,22.09897208,122.6977794
42.51791835,22.099967,122.7077539
42.52090573,22.10196233,122.7167282
42.52389741,22.10395622,122.7257097
42.52589679,22.10595155,122.7356775
42.52888417,22.10695076,122.7446537
42.53187656,22.10894299,122.7536299
42.53486872,22.11093855,122.7636044
42.53688335,22.11193538,122.7725792
42.53985476,22.11393046,122.7815554
42.54284835,22.11592388,122.7934816
42.54584002,22.11791897,122.8025055
42.54785252,22.11891747,122.8124764
42.55084491,22.12091422,122.8214483
42.55384636,22.12290812,122.8304281
42.55683804,22.12490392,122.8443868
42.55983043,22.12589741,122.8543615
42.5638175,22.12789202,122.8633361
42.5668087,22.12988853,122.8723121
42.56980371,22.13088679,122.8812883
42.57279539,22.13383389,122.8912628
42.57577705,22.13582897,122.9012358
42.57876897,22.13682628,122.910212
42.58077717,22.13886547,122.9201844
42.58375597,22.14085817,122.9301572
42.58674788,22.14285326,122.9391334
42.58974504,22.14484668,122.9491072
42.59273219,22.14584708,122.9580827
42.59472656,22.14779758,122.9680562
42.59768486,22.14983439,122.9770336
42.6006968,22.15182829,122.9860077
42.60370302,22.15282822,122.9949856
42.60667825,22.15482259,123.0069108
42.60970259,22.15681458,123.015928
42.61267877,22.15881062,123.0259011
42.61563659,22.16080427,123.0348775
42.61866307,22.16180229,123.04884
42.62165856,22.16379666,123.0588148
42.62363267,22.16579056,123.0687866
42.62664175,22.16678786,123.077764
42.62963247,22.1687851,123.0867398
42.6326251,22.17077994,123.0957165
42.63461995,22.17277193,123.1046906
42.63761282,22.17376947,123.1146653
42.64060354,22.1757648,123.1245961
42.64259982,22.17775941,123.1346107
42.6455946,22.17975354,123.1435874
42.64858222,22.18075132,123.1535597
42.65157437,22.18274665,123.1625359
42.65358186,22.18473983,123.1724679
42.6565609,22.18674016,123.1814864
42.65955448,22.18773222,123.1914592
42.66254997,22.18972707,123.2004349
42.6655395,22.1917212,123.209415
42.66853166,22.19271874,123.2193842
42.67152095,22.19471622,123.2293582
42.67351866,22.1967082,123.238343
42.67650867,22.19866228,123.2514889
42.67949963,22.20065665,123.2614567
42.68249154,22.20165396,123.27143
42.68448877,22.20369053,123.2804072
42.6874783,22.20568419,123.2903795
42.69046998,22.20668268,123.2993562
42.69346666,22.20867682,123.3093288
42.69545722,22.21067047,123.3183088
42.69844961,22.21266532,123.3292341
42.701442,22.21366334,123.3382514
42.70440412,22.21565747,123.3482304
42.70739126,22.21765304,123.3582029
42.71041703,22.21964741,123.3681567
42.71337509,22.22064519,123.3771479
42.71640372,22.2226398,123.3861232
42.71939301,22.22463369,123.3960991
42.72238541,22.22563219,123.4050722
42.72438955,22.22762537,123.4140484
42.72737169,22.22957921,123.4240232
42.73036361,22.23062038,123.433995
42.73335624,22.23257041,123.4439683
42.73535132,22.23556662,123.4569337
42.73834395,22.23755693,123.466908
42.74133849,22.23955154,123.475883
42.74432659,22.24158907,123.4858577
42.74632168,22.24358273,123.4948323
42.7493124,22.24456906,123.5048058
42.75230479,22.24657607,123.5137825
42.75430131,22.248564,123.5237577
42.75728703,22.25251722,123.5327311
42.76028514,22.25455427,123.5427043
42.76327777,22.25555062,123.5526774
42.76626992,22.25754595,123.5616534
42.76926255,22.26050377,123.5716274
42.77225351,22.2624898,123.5806034
42.77424598,22.26452756,123.5905766
42.77723527,22.26652384,123.5995536
42.78023314,22.267519,123.6095259
42.7832222,22.26951361,123.6185026
42.78521347,22.27150846,123.6274803
42.78821135,22.27248788,123.6374514
42.79120135,22.27449989,123.6524112
42.79420257,22.27649474,123.6613874
42.79718518,22.2784903,123.6714356
42.79917979,22.27944779,123.6804121
42.80213809,22.28243685,123.6903844
42.80612731,22.28447366,123.6993649
42.80915546,22.28547049,123.7093341
42.81214762,22.28746557,123.7183104
42.81514025,22.2894609,123.7272871
42.81713176,22.29046082,123.7362626
42.8201263,22.29241037,123.7452402
42.82311535,22.29444695,123.7552116
42.82611251,22.29644132,123.7651854
42.82909966,22.29843855,123.7751579
42.83109474,22.29943991,123.7841341
42.83408737,22.30138659,123.793112
42.83708262,22.30342293,123.8030832
42.84007001,22.30541825,123.8120589
42.8420651,22.30641508,123.8220353
42.84505653,22.30841064,123.8310099
42.84804893,22.31040502,123.8399851
42.85104084,22.31239915,123.8539498
42.85303974,22.31436205,123.8639209
42.85602856,22.31539106,123.8738937
42.85901952,22.31738544,123.8828702
42.86201859,22.31938028,123.8928442
42.86500597,22.32133412,123.901819
42.8679955,22.32239485,123.9117928
42.86999011,22.32436872,123.9207709
42.87298417,22.32636142,123.9307439
42.8759768,22.3283143,123.9397187
42.87896609,22.33035326,123.9496911
42.88195801,22.33134794,123.9586678
42.88395548,22.33334255,123.9686427
42.88694525,22.33529568,123.9785721
42.88993788,22.33733273,123.9875898
42.8929286,22.33932614,123.9965653
42.89492345,22.34127927,124.0065389
42.89791536,22.34327388,124.0155149
42.90090656,22.3442719,124.0254881
42.90390015,22.34631038,124.0344644
42.90685773,22.3483088,124.0444384
42.90984964,22.35029864,124.0574033
42.91287541,22.3522923,124.0673761
42.91583371,22.35428929,124.0773494
42.91885924,22.35623956,124.0873237
42.92185211,22.35827637,124.0963011
42.9238739,22.3592732,124.1052754
42.92683792,22.36126876,124.1142509
42.92983007,22.36322236,124.1242242
42.93282151,22.3652575,124.1332002
42.93581891,22.36725187,124.1431732
42.93780899,22.36824965,124.1521516
42.94080019,22.37024426,124.1621253
42.94379306,22.37223935,124.1710987
42.9457922,22.37423444,124.1820693
42.94878387,22.37523055,124.1910458
42.95177245,22.3772254,124.201019
42.95476317,22.37922001,124.2099962
42.95675802,22.38121557,124.21997
42.9597497,22.38221335,124.2289517
42.96274209,22.38420653,124.2389176
42.965734,22.38615942,124.2478957
42.96873379,22.38819599,124.260859
42.97197914,22.39019132,124.2698357
42.97401762,22.39118767,124.2798102
42.97700977,22.39318347,124.2897816
42.98006105,22.39517736,124.2997553
42.98305249,22.39717197,124.3097279
42.98506522,22.39817047,124.3187041
42.98805213,22.40016389,124.3276803
42.99102354,22.4021585,124.3366561
42.99401498,22.40417385,124.3456318
42.99701071,22.40515041,124.3556058
42.99898434,22.4071033,124.3645816
43.00197482,22.40909886,124.3745558
43.00499511,22.41113448,124.3835328
43.00899243,22.41312957,124.394501
43.01098657,22.41512918,124.4044745
43.01494241,22.41612101,124.414449
43.01697087,22.41811848,124.4234245
43.0199666,22.4201107,124.4333968
43.02300906,22.42210507,124.4423735
43.02600169,22.42310262,124.4523463
43.02899265,22.42506814,124.4653118
43.03198409,22.4270916,124.4742877
43.03398299,22.42904472,124.4832647
43.03697181,22.4310813,124.4932377
43.03995538,22.43203616,124.5032127
43.04294753,22.43407297,124.5121868
43.04494238,22.43606806,124.5211675
43.04793596,22.44001627,124.5301383
43.05092788,22.44205451,124.5391147
43.05292082,22.44400454,124.5480976
43.05591321,22.44599938,124.557066
43.05890632,22.44803667,124.5660427
43.06189775,22.4499886,124.5750203
43.06488943,22.45202518,124.5849938
43.06788087,22.45298004,124.5939674
43.07087302,22.45501781,124.6059363
43.07284808,22.45701265,124.6149118
43.07590818,22.45900655,124.6248848
43.07891965,22.4599638,124.6338608
43.08190012,22.46199989,124.6438339
43.08489943,22.46399331,124.6528163
43.08789682,22.46598768,124.6667738
43.09088826,22.46698642,124.6757493
43.09487677,22.4689796,124.6847248
43.09687304,22.47093272,124.6947005
43.10086179,22.47296929,124.703675
43.10286021,22.47496367,124.7136471
43.10681438,22.47596097,124.7236209
43.10980678,22.47795701,124.7335944
43.11282229,22.47995591,124.7425702
43.11581373,22.4819479,124.7515457
43.11880517,22.48394036,124.7605219
43.12180567,22.48493743,124.7704964
43.12478971,22.48693204,124.7794714
43.12778187,22.48892713,124.7884514
43.13077641,22.49088049,124.7974238
43.13376975,22.4918766,124.8063998
43.1357615,22.49387193,124.8173704
43.13875508,22.49592948,124.8263483
43.14174438,22.49790263,124.8353219
43.14473653,22.49989986,124.8452952
43.14673352,22.50185037,124.8552687
43.14972568,22.50288916,124.8682339
43.15271616,22.50488496,124.8782094
43.15570712,22.50688052,124.8871832
43.15770435,22.50887465,124.8961623
43.16069078,22.50987172,124.9061384
43.16368604,22.51182437,124.9151087
43.16667771,22.51381803,124.9260814
43.16966987,22.51581287,124.9350555
43.17266273,22.51784945,124.9450336
43.17466068,22.51884675,124.9540079
43.17764854,22.52084208,124.9639778
43.18064618,22.52279425,124.972954
43.18363309,22.52483296,124.9829333
43.18562698,22.52582884,124.9919033
43.18861914,22.52782226,125.0018773
43.19161129,22.52981782,125.0108526
43.19460583,22.53181744,125.0208266
43.19659996,22.5337646,125.0308003
43.19957042,22.53476214,125.0407302
43.20258403,22.53675699,125.0497484
43.20557332,22.53879356,125.0587318
43.20757222,22.5407877,125.0726869
43.21056271,22.54278255,125.0816655
43.21453381,22.54473495,125.0916419
43.21853948,22.54673004,125.1006122
43.22153378,22.54876709,125.1105857
43.22352552,22.55076122,125.1195617
43.22650981,22.55175924,125.1295407
43.22951245,22.55371237,125.139509
43.23250175,22.55570579,125.1494837
43.2354939,22.55774379,125.1594551
43.2384901,22.55973744,125.1684308
43.24048114,22.56173182,125.1774108
43.24349427,22.56272888,125.1873801
43.24646878,22.56472445,125.1963561
43.24945664,22.5667181,125.2063301
43.25145674,22.56871343,125.2153068
43.25444722,22.5707078,125.224282
43.25743508,22.57170796,125.2342551
43.260427,22.5737009,125.2442288
43.26242161,22.57569456,125.2542036
43.26541424,22.57769156,125.2641745
43.26840568,22.57868624,125.277142
43.27139759,22.5806818,125.2871134
43.27439761,22.5826757,125.2960896
43.27738547,22.58469629,125.3050656
43.27937889,22.58666563,125.3140442
43.28236842,22.58766317,125.3240147
43.28536296,22.58965826,125.3329928
43.28835225,22.59165263,125.3429656
43.29134893,22.59364629,125.3529387
43.29334164,22.59564114,125.3619137
43.29632831,22.59663939,125.3718872
43.29932284,22.59863329,125.38186
43.30231452,22.60062766,125.390837
43.30430961,22.60262251,125.3998129
43.30730152,22.60362005,125.4087889
43.3102994,22.60561585,125.4187615
43.31328607,22.60760927,125.4277403
43.31624436,22.60960603,125.4377105
43.32026935,22.61060095,125.4466867
43.32228923,22.61259651,125.4566607
43.32522321,22.61459017,125.4706225
43.32824898,22.61658573,125.4805968
43.33123946,22.61758494,125.489572
43.33423424,22.62153006,125.4995458
43.33722281,22.62356687,125.5085213
43.34021425,22.625561,125.5174975
43.34221268,22.6265583,125.5274701
43.34520721,22.62855363,125.5364473
43.34819221,22.63054752,125.5454223
43.35118556,22.63254571,125.5553966
43.3532033,22.6335423,125.5653703
43.35617137,22.63553452,125.5743454
43.35916281,22.63753009,125.5843194
43.36113763,22.63952374,125.5932944
43.36415076,22.640522,125.6022706
43.36714172,22.64251542,125.612246
43.37013602,22.64451075,125.6212072
43.37312818,22.64646292,125.6311932
43.37611771,22.64850044,125.6401699
43.37809277,22.6504941,125.6501424
43.38110185,22.65248871,125.6591189
43.38413525,22.65348768,125.6750765
43.38712549,22.65543962,125.6840539
43.39011693,22.65747547,125.694025
43.39211059,22.65947032,125.703001
43.39510417,22.66046834,125.712976
43.39808679,22.66247034,125.7219501
43.40107822,22.66445756,125.7309313
43.40307498,22.66645241,125.7399044
43.40607119,22.6684103,125.7488782
43.40910339,22.6694448,125.757854
43.41209149,22.67143869,125.7678282
43.41506243,22.67343545,125.7778018
43.41907358,22.67443013,125.7877767
43.42203021,22.67642498,125.7967505
43.42505622,22.6784277,125.8057261
43.42706347,22.68041492,125.8147018
43.43104076,22.68141437,125.8236792
43.43303657,22.68340635,125.8326564
43.43599272,22.68540215,125.8416309
43.43902302,22.68739605,125.8506064
43.44201088,22.68939352,125.8595831
43.44400549,22.69038749,125.8735449
43.44700146,22.6923821,125.884516
43.44998956,22.69437742,125.8934913
43.45298147,22.69637203,125.9024673
43.45597363,22.69737148,125.9114497
43.45896792,22.69936323,125.9214165
43.46195984,22.70135951,125.930393
43.46499419,22.70335293,125.940366
43.46798539,22.70534992,125.9493423
43.4709332,22.70634484,125.9583178
43.47395921,22.70833945,125.9682915
43.47795868,22.71033406,125.9782233
43.48095107,22.71133137,125.9882379
43.48389268,22.7133286,125.9972148
43.48693871,22.71532106,126.0071871
43.49000287,22.71731663,126.0161631
43.49299502,22.71831346,126.0251391
43.49599075,22.7203083,126.0351148
43.49997711,22.72230196,126.0440888
43.50197268,22.72329926,126.0540619
43.50596094,22.72529531,126.0640354
43.50895214,22.7272892,126.0770059
43.51190376,22.72928596,126.0869796
43.51493669,22.73028111,126.0969477
43.5179286,22.73227525,126.1069255
43.52187586,22.7342701,126.1158967
43.52490997,22.73626542,126.1248729
43.52790785,22.73726487,126.1348484
43.53089356,22.73925829,126.1438217
43.53488493,22.74125099,126.1537952
43.53687739,22.74224949,126.1627734
43.54086733,22.74424458,126.1727459
43.54290104,22.74623823,126.1817212
43.54585338,22.7491889,126.1916938
43.5489049,22.75022721,126.2016678
43.55189538,22.75322032,126.2116404
43.55483031,22.75421667,126.2206166
43.55782223,22.75621724,126.2295921
43.56080794,22.75820589,126.2385693
43.5638051,22.76020098,126.2475445
43.56679964,22.76219583,126.2565207
43.56978941,22.76319361,126.2664981
43.5727818,22.76518869,126.279459
43.57577348,22.76718211,126.288435
43.5788331,22.76917934,126.2984104
43.58178234,22.77017403,126.308382
43.58574677,22.77216911,126.3183141
43.58873892,22.77416372,126.3283286
43.59173465,22.77611637,126.3373046
43.59472537,22.77811122,126.3472776
43.5977149,22.78014731,126.3562536
43.60071087,22.78114581,126.3662279
43.60370135,22.78313923,126.3752031
43.60669279,22.78513432,126.3851769
43.60968304,22.78712988,126.3941543
43.61267495,22.78813148,126.4031286
43.61567044,22.79012084,126.4140995
43.61865902,22.79211903,126.4230742
43.62165093,22.79606318,126.4330485
43.62464523,22.79710317,126.4420261
43.62763453,22.7990973,126.4510005
43.63061595,22.80109382,126.4599767
43.63461614,22.8030858,126.4689529
43.63760829,22.80408382,126.4829147
43.64055848,22.8060782,126.4928467
43.6435945,22.80807352,126.5018649
43.64663815,22.80907488,126.511837
43.65057349,22.81106448,126.5217695
43.65356541,22.81306052,126.530787
43.6565578,22.81405663,126.5407608
43.6595521,22.81605196,126.550741
43.6625433,22.81804609,126.5597093
43.6655128,22.82004094,126.5686858
43.66852546,22.82103944,126.5786593
43.67152095,22.82303596,126.5876346
43.67451024,22.82502985,126.5976088
43.67750478,22.82702184,126.6065841
43.68049335,22.82802033,126.6165576
43.68346906,22.83001781,126.6265304
43.68647957,22.83200955,126.6365042
43.6894691,22.83400321,126.6454835
43.69246149,22.83500099,126.6544559
43.69645095,22.83699512,126.6634324
43.69944525,22.83898973,126.6734073
43.70243669,22.83994484,126.6873679
43.70542669,22.84198236,126.6963439
43.70841837,22.84397721,126.7053218
43.71141458,22.84597111,126.7152934
43.71440244,22.84696913,126.7252676
43.71739507,22.84992647,126.7342422
43.72038674,22.85195565,126.7442162
43.7233789,22.85395789,126.7541893
43.72636485,22.85592866,126.7631652
43.72935462,22.857939,126.773145
43.73135209,22.85893941,126.7821147
43.7343452,22.86093259,126.7910905
43.73733425,22.86289954,126.8000669
43.74134183,22.86492276,126.8090446
43.74431515,22.86591792,126.819016
43.74730921,22.86791301,126.8279932
43.75030136,22.86990714,126.8389213
43.75329351,22.87090731,126.8479414
43.75530791,22.87290192,126.8569164
43.75828004,22.8748939,126.8668878
43.76127195,22.87688994,126.8758636
43.76426339,22.87788892,126.8898268
43.76625896,22.87988329,126.8988023
43.76925039,22.88187551,126.9087765
43.7722404,22.88387156,126.9177516
43.77523613,22.88486862,126.9277315
43.7772274,22.88686204,126.9367032
43.7802217,22.88885903,126.9466746
43.78321457,22.88985443,126.9566598
43.78620315,22.89184928,126.9656262
43.7881937,22.89384556,126.9755971
43.79119134,22.89484239,126.984575
43.79418206,22.89683795,126.9945457
43.79717493,22.89882946,127.0035222
43.80016541,22.90082693,127.0134981
43.80315995,22.90182471,127.0224547
43.80515218,22.90381742,127.0324507
43.80814838,22.90581203,127.0414207
43.81114364,22.90780568,127.0523922
43.81413007,22.90880942,127.0613415
43.81613922,22.91080046,127.0713413
43.81911922,22.91279221,127.0842276
43.82210922,22.91478729,127.094245
43.82509971,22.91578507,127.1042182
43.82709599,22.91777945,127.1131971
43.83008766,22.91977358,127.1231673
43.83307838,22.92077565,127.1321435
43.83606958,22.92276573,127.1411192
43.83806396,22.92476177,127.150099
43.8420198,22.92675591,127.1610658
43.84504509,22.92775345,127.1700423
43.84804487,22.92975378,127.180021
43.85102916,22.93174171,127.1899891
43.85402346,22.93373656,127.1989667
43.85701895,22.93473363,127.207943
43.8590107,22.9367311,127.2169197
43.86200237,22.93872356,127.2268896
43.86499214,22.94071913,127.2358654
43.86798406,22.94171524,127.2448416
43.87097979,22.9437108,127.2538178
43.87297559,22.9457047,127.264796
43.87596798,22.94769955,127.2737644
43.8789587,22.94965196,127.2877269
43.8819468,22.95164657,127.2967072
43.88394237,22.95364165,127.3066773
43.88693762,22.95567894,127.3156524
43.88992739,22.9576726,127.3256254
43.89291716,22.95867014,127.3346016
43.89491248,22.96066713,127.343581
43.89890337,22.96465516,127.3535511
43.90089726,22.96664047,127.3625274
43.90388942,22.96764708,127.3734977
43.90688276,22.96964073,127.3874404
43.90987396,22.97163606,127.396436
43.91286421,22.97358823,127.405412
43.91583991,22.97462702,127.4143884
43.92080998,22.97662306,127.4243648
43.92380214,22.97861648,127.4333436
43.92783165,22.97961426,127.4423132
43.93082976,22.98160911,127.4522874
43.9348166,22.9836092,127.4612629
